method,trial,nrow,nelem,rt,val
duckdb_v2,9,1000,1000,0.18393857218325138,-0.005409076646064335
duckdb_v2,9,1000,10000,0.8348641786724329,6.186438758137776e-05
duckdb_v2,9,10000,10,0.08573202602565289,-0.017896493930328022
duckdb_v2,9,10000,100,0.13144058641046286,-0.009228455319404378
duckdb_v2,9,10000,1000,0.5378562184050679,-0.003127014850442378
duckdb_v2,9,10000,10000,2.1574308779090643,0.0004524936390244062
duckdb_v2,9,100000,10,0.15183740854263306,-0.017633860011327527
duckdb_v2,9,100000,100,0.3087870227172971,0.016379920782018047
duckdb_v2,9,100000,1000,1.5460152858868241,0.001978444880077421
duckdb_v2,9,100000,10000,11.018177366815507,0.0003079791186648094
duckdb_v2,10,1000,10,0.03469316940754652,0.011832886307516728
duckdb_v2,10,1000,100,0.01395353488624096,-0.002703730553602594
duckdb_v2,10,1000,1000,0.09934246633201838,-0.005409076646064335
duckdb_v2,10,1000,10000,0.6090733762830496,6.186438758137809e-05
duckdb_v2,10,10000,10,0.010260882787406445,-0.017896493930328022
duckdb_v2,10,10000,100,0.035603209398686886,-0.009228455319404378
duckdb_v2,10,10000,1000,0.14443162363022566,-0.003127014850442378
duckdb_v2,10,10000,10000,0.9948571361601353,0.0004524936390244068
duckdb_v2,10,100000,10,0.04055929183959961,-0.017633860011327527
duckdb_v2,10,100000,100,0.10801307577639818,0.016379920782018047
duckdb_v2,10,100000,1000,0.4821525951847434,0.001978444880077421
duckdb_v2,10,100000,10000,9.911857378669083,0.0003079791186648097
duckdb_v2,11,1000,10,0.15118250902742147,0.011832886307516728
duckdb_v2,11,1000,100,0.05611838214099407,-0.002703730553602594
duckdb_v2,11,1000,1000,0.13333084993064404,-0.005409076646064335
duckdb_v2,11,1000,10000,0.7557684639468789,6.186438758137772e-05
duckdb_v2,11,10000,10,0.10717622935771942,-0.017896493930328022
duckdb_v2,11,10000,100,0.2651492217555642,-0.009228455319404378
duckdb_v2,11,10000,1000,0.3365123765543103,-0.003127014850442379
duckdb_v2,11,10000,10000,2.443702002055943,0.000452493639024407
duckdb_v2,11,100000,10,0.15397615917026997,-0.017633860011327527
duckdb_v2,11,100000,100,0.3031822042539716,0.016379920782018047
duckdb_v2,11,100000,1000,1.6012109480798244,0.0019784448800774213
duckdb_v2,11,100000,10000,10.174883915111423,0.0003079791186648093
duckdb_v2,12,1000,10,0.0430994126945734,0.011832886307516728
duckdb_v2,12,1000,100,0.02830289490520954,-0.002703730553602594
duckdb_v2,12,1000,1000,0.08106849435716867,-0.005409076646064335
duckdb_v2,12,1000,10000,0.6116942837834358,6.186438758137809e-05
duckdb_v2,12,10000,10,0.009666096419095993,-0.017896493930328022
duckdb_v2,12,10000,100,0.030633491463959217,-0.009228455319404378
duckdb_v2,12,10000,1000,0.14400521013885736,-0.003127014850442378
duckdb_v2,12,10000,10000,0.9591336045414209,0.0004524936390244066
duckdb_v2,12,100000,10,0.039580266922712326,-0.017633860011327527
duckdb_v2,12,100000,100,0.09665760211646557,0.016379920782018047
duckdb_v2,12,100000,1000,0.4807339236140251,0.0019784448800774213
duckdb_v2,12,100000,10000,9.855040622875094,0.0003079791186648091
duckdb_v2,13,1000,10,0.10629706736654043,0.011832886307516728
duckdb_v2,13,1000,100,0.1242037657648325,-0.002703730553602594
duckdb_v2,13,1000,1000,0.14277767576277256,-0.005409076646064335
duckdb_v2,13,1000,10000,0.730609611608088,6.186438758137772e-05
duckdb_v2,13,10000,10,0.06501645036041737,-0.017896493930328022
duckdb_v2,13,10000,100,0.15694964211434126,-0.009228455319404378
duckdb_v2,13,10000,1000,0.3361512487754226,-0.003127014850442379
duckdb_v2,13,10000,10000,1.8545589540153742,0.00045249363902440673
duckdb_v2,13,100000,10,0.18215295765548944,-0.017633860011327527
duckdb_v2,13,100000,100,0.3149564089253545,0.016379920782018047
duckdb_v2,13,100000,1000,1.6062577730044723,0.001978444880077421
duckdb_v2,13,100000,10000,10.985121497884393,0.0003079791186648091
duckdb_v2,14,1000,10,0.045741173438727856,0.011832886307516728
duckdb_v2,14,1000,100,0.027711714617908,-0.002703730553602594
duckdb_v2,14,1000,1000,0.0809015417471528,-0.005409076646064335
duckdb_v2,14,1000,10000,0.6194179337471724,6.186438758137765e-05
duckdb_v2,14,10000,10,0.01050572283565998,-0.017896493930328022
duckdb_v2,14,10000,100,0.030529825948178768,-0.009228455319404378
duckdb_v2,14,10000,1000,0.1469182688742876,-0.003127014850442379
duckdb_v2,14,10000,10000,1.0276717459782958,0.00045249363902440673
duckdb_v2,14,100000,10,0.04699191078543663,-0.017633860011327527
duckdb_v2,14,100000,100,0.1093397494405508,0.016379920782018047
duckdb_v2,14,100000,1000,0.45470776315778494,0.0019784448800774226
duckdb_v2,14,100000,10000,11.662413853220642,0.00030797911866480986
